"","MAJOR_MARKET_CODE_C","ROOM_NUM_C","ROOM_TYPE_CODE_C","CHECK_IN_DATE_C","LENGTH_OF_STAY_C","ADULT_NUM_C","POV_CODE_C","PMS_ROOM_REV_USD_C","PMS_FOOD_BEVERAGE_REV_USD_C","RESERVATION_STATUS_R","MAJOR_MARKET_CODE_R","GUEST_COUNTRY_R","MEMBER_STATUS_R","PAST_VS_FUTURE_R","REVENUE_USD_R","Gender_H","Age_Range_H","Guest_Room_H","Tranquility_H","Condition_Hotel_H","Customer_SVC_H","Staff_Cared_H","Internet_Sat_H","Check_In_H","F.B_Overall_Experience_H","City_PL","State_PL","Guest.NPS.Goal_PL","Brand_PL","Club.Type_PL","Hotel.Inventory_PL","Floors_PL","Union_PL","Relationship_PL","All.Suites_PL","Bell.Staff_PL","Boutique_PL","Business.Center_PL","Casino_PL","Conference_PL","Convention_PL","Dry.Cleaning_PL","Elevators_PL","Fitness.Center_PL","Fitness.Trainer_PL","Golf_PL","Indoor.Corridors_PL","Laundry_PL","Limo.Service_PL","Mini.Bar_PL","Pool.Indoor_PL","Pool.Outdoor_PL","Regency.Grand.Club_PL","Resort_PL","Restaurant_PL","Self.Parking_PL","Shuttle.Service_PL","Ski_PL","Spa_PL","Spa.services.in.fitness.center_PL","Spa.online.booking_PL","Spa.F.B.offering_PL","Valet.Parking_PL","Booking_Channel","NPS_Type"
"3851","TRANSIENT","0203","KNGA","2014-03-01",1,1,"LEISURE",107,27,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",107,"Female","66-75",10,10,10,NA,NA,NA,10,10,"Reno","Nevada",76,"Hyatt Place","",126,6,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","","","N","Global Contact Center","Promoter"
"3852","TRANSIENT","0206","TWIN","2014-03-30",1,1,"BUSINESS",91.74,0,"CONFRM","TRANSIENT","MEXICO","Gold","Past",120,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Villahermosa","",57,"Hyatt Regency","Regency Club",207,9,"Yes","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","Y","N","Y","Y","N","Y","Y","N","N","N","","N","N","Y","Hotel",""
"3853","TRANSIENT","0609","KING","2014-03-29",1,1,"BUSINESS",112,0,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Future",112,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Ridgeland","Mississippi",63,"Hyatt Place","",126,6,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Digital Channels",""
"3854","TRANSIENT","0522","HPSQ","2014-03-14",1,4,"LEISURE",179,0,"CONFRM","TRANSIENT","UNITED STATES","","Future",179,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Minneapolis","Minnesota",54,"Hyatt Place","",213,6,"No","Managed","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Hotel",""
"3855","TRANSIENT","1205","KING","2014-03-10",1,1,"BUSINESS",153.33,0,"CONFRM","TRANSIENT","","","Future",153.56,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Vancouver","British Columbia",67,"Hyatt Regency","Regency Club",644,34,"Yes","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","N","N","Y","Y","N","Y","Y","N","N","Y","","N","N","Y","GDS",""
"3856","","0221","DDBL","2014-03-19",1,1,"BUSINESS",105,0,"CONFRM","CONVENTION","UNITED STATES","","Future",105,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Glen Allen","Virginia",54,"Hyatt Place","",124,6,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Hotel",""
"3857","TRANSIENT","1025","KING","2014-03-28",2,2,"BUSINESS",163.24,134.59,"CONFRM","TRANSIENT","","","Future",162.48,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Toronto","Ontario",37,"Hyatt Regency","",394,20,"Yes","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","Y","N","N","Y","Y","N","N","N","N","","","N","Opaque",""
"3858","","0427","KING","2014-03-11",1,1,"BUSINESS",144,0,"CONFRM","CONVENTION","UNITED STATES","","Future",144,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Davis","California",70,"Hyatt Place","",75,4,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Digital Channels",""
"3859","","20532","DDBL","2014-03-11",2,1,"BUSINESS",476,231.74,"CONFRM","CONVENTION","UNITED STATES","Gold","Past",714,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Orlando","Florida",60,"Hyatt Regency","Regency Club",1641,31,"No","Owned","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","Digital Channels",""
"3860","CONVENTION","0806","KING","2014-03-25",4,1,"BUSINESS",564,-1.85,"CONFRM","CONVENTION","UNITED STATES","Gold","Future",564,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Greenville","South Carolina",49,"Hyatt Regency","",330,8,"No","Franchised","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Global Contact Center",""
"3861","TRANSIENT","1104","DLXN","2014-03-31",3,1,"BUSINESS",354,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",472,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Charlotte","North Carolina",77,"Hyatt House","",163,17,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","Y","N","N","Y","N","N","N","N","N","N","N","N","","","Y","Global Contact Center",""
"3862","CONVENTION","E008","TWIN","2014-03-20",3,2,"BUSINESS",224.43,0,"CONFRM","CONVENTION","CHINA","","Future",311.67,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Danang","",53,"Hyatt Regency","Regency Club",200,2,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","","Y","Y","Y","Hotel",""
"3863","TRANSIENT","1210","PRKS","2014-03-02",1,2,"LEISURE",408.4,0,"CONFRM","TRANSIENT","","","Future",405.92,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Seoul","",60,"Park Hyatt","",185,24,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","N","Y","N","N","N","Y","","N","Y","Y","Internet",""
"3864","TRANSIENT","0407","VW2D","2014-03-28",3,1,"BUSINESS",207,62,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",207,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Valencia","California",48,"Hyatt Regency","",244,6,"No","Franchised","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","N","Y","N","N","Y","Y","N","N","N","N","","","Y","Digital Channels",""
"3865","TRANSIENT","605","KING","2014-03-27",1,1,"BUSINESS",169,4.5,"CONFRM","TRANSIENT","","","Future",169,"","",NA,NA,NA,NA,NA,NA,NA,NA,"San Antonio","Texas",71,"Hyatt Place","",126,6,"No","Franchised","Y","N","N","Y","N","N","N","N","Y","Y","N","N","Y","Y","N","N","Y","N","N","N","N","Y","Y","N","Y","N","","","N","GDS",""
"3866","","402","KING","2014-03-17",1,1,"BUSINESS",109,0,"CONFRM","CONVENTION","UNITED STATES","","Future",109,"Male","66-75",10,10,10,10,10,10,10,10,"Gilbert","Arizona",70,"Hyatt Place","",127,6,"No","Managed","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","N","N","","","N","Global Contact Center","Promoter"
"3867","","2116","2VWT","2014-03-21",2,NA,"BUSINESS",0,0,"CONFRM","CONVENTION","INDIA","","Past",277.77,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Goa","",44,"Grand Hyatt","Grand Club",314,3,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","","Y","N","Y","Digital Channels",""
"3868","","1612","KING","2014-03-03",1,1,"BUSINESS",185,149,"CONFRM","CONVENTION","UNITED STATES","","Future",185,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Chicago","Illinois",78,"Park Hyatt","",198,15,"Yes","Owned","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","N","Y","N","Y","N","N","","N","Y","Y","Digital Channels",""
"3869","TRANSIENT","0212","KNGT","2014-03-26",1,1,"BUSINESS",144,0,"CONFRM","TRANSIENT","UNITED STATES","","Future",149,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Oklahoma City","Oklahoma",59,"Hyatt Place","",126,6,"No","Owned","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Digital Channels",""
"3870","TRANSIENT","405","DDBL","2014-03-06",1,2,"BUSINESS",169,1,"CONFRM","TRANSIENT","COLOMBIA","","Future",169,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Orlando","Florida",60,"Hyatt Place","",134,6,"No","Managed","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","Internet",""
"3871","TRANSIENT","1121","DDBL","2014-03-07",3,2,"BUSINESS",567,-0.01,"CONFRM","TRANSIENT","UNITED STATES","","Future",567,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Los Angeles","California",44,"Hyatt Regency","Regency Club",728,19,"Yes","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","N","Y","","N","N","Y","Global Contact Center",""
"3872","TRANSIENT","0528","KING","2014-03-07",1,2,"LEISURE",119,0,"CONFRM","TRANSIENT","UNITED STATES","","Future",119,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Fort Wayne","Indiana",62,"Hyatt Place","",120,5,"No","Managed","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Digital Channels",""
"3873","TRANSIENT","0250","KING","2014-03-31",1,1,"BUSINESS",161.1,12.45,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Future",161.1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Oak Brook","Illinois",64,"Hyatt","",218,4,"Yes","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","","N","N","Y","GDS",""
"3874","","304","KING","2014-03-08",1,2,"BUSINESS",139,7.25,"CONFRM","CONVENTION","UNITED STATES","Gold","Past",139,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Fair Lawn","New Jersey",56,"Hyatt Place","",143,4,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","","","N","Global Contact Center",""
"3875","CONVENTION","0453","KING","2014-03-27",1,1,"BUSINESS",125,16,"CONFRM","CONVENTION","UNITED STATES","","Future",125,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Greenville","South Carolina",49,"Hyatt Regency","",330,8,"No","Franchised","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Digital Channels",""
"3876","TRANSIENT","220","DDBL","2014-03-18",1,2,"BUSINESS",127.2,0,"CONFRM","TRANSIENT","","","Past",127.2,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Smyrna","Georgia",61,"Hyatt Place","",125,6,"No","Managed","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Internet",""
"3877","","1407","AFRM","2014-03-25",2,1,"BUSINESS",438,10,"CONFRM","CONVENTION","UNITED STATES","","Future",438,"","",NA,NA,NA,NA,NA,NA,NA,NA,"San Antonio","Texas",55,"Grand Hyatt","Grand Club",1003,24,"No","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","N","N","N","Y","Y","N","Y","Y","N","N","Y","N","","","Y","Digital Channels",""
"3878","TRANSIENT","1816","BUSD","2014-03-16",2,1,"BUSINESS",458,64.83,"CONFRM","TRANSIENT","UNITED STATES","","Future",458,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Chicago","Illinois",42,"Hyatt Regency","",800,33,"Yes","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","Y","N","N","N","Y","Y","N","N","N","N","","","Y","Digital Channels",""
"3879","TRANSIENT","0504","DDBL","2014-03-06",1,2,"BUSINESS",176.49,0,"CONFRM","TRANSIENT","","","Future",176.49,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Arlington","Virginia",49,"Hyatt Regency","",685,18,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","Y","N","N","Y","N","Y","N","N","N","","","Y","Internet",""
"3880","TRANSIENT","1501","GRNK","2014-03-02",5,1,"BUSINESS",1325.65,163.83,"CONFRM","TRANSIENT","","","Future",1292.32,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Minato-Ku","",59,"Grand Hyatt","Grand Club",389,21,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","N","N","N","Y","","N","Y","Y","GDS",""
"3881","TRANSIENT","0523","QUEN","2014-03-13",2,1,"BUSINESS",454.98,8.12,"CONFRM","TRANSIENT","","","Past",490.98,"","",NA,NA,NA,NA,NA,NA,NA,NA,"West Hollywood","California",61,"Andaz","",257,14,"Yes","Owned","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","N","Y","Y","N","Y","N","N","Y","N","N","N","N","N","","","Y","Internet",""
"3882","TRANSIENT","3204","KING","2014-03-27",3,2,"BUSINESS",584.01,94.62,"CONFRM","TRANSIENT","","","Past",584.01,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Indian Wells","California",57,"Hyatt Regency","Club",479,5,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","N","N","Y","Y","Y","Y","Y","N","N","Y","","Y","Y","Y","Internet",""
"3883","TRANSIENT","1010","DDBL","2014-03-07",NA,2,"BUSINESS",112,0,"CONFRM","TRANSIENT","UNITED STATES","","Past",258,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Chicago","Illinois",42,"Hyatt Regency","",800,33,"Yes","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","Y","N","N","N","Y","Y","N","N","N","N","","","Y","Global Contact Center",""
"3884","","0508","KING","2014-03-29",1,2,"BUSINESS",79,0,"CONFRM","CONVENTION","UNITED STATES","","Future",79,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Overland Park","Kansas",76,"Hyatt Place","",134,6,"No","Managed","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","Global Contact Center",""
"3885","TRANSIENT","301","KING","2014-03-15",1,2,"BUSINESS",50,0,"CONFRM","TRANSIENT","","","Future",50,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Hoover","Alabama",58,"Hyatt Place","",126,6,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Opaque",""
"3886","CONVENTION","0213","KING","2014-03-29",1,1,"BUSINESS",65,0,"CONFRM","CONVENTION","UNITED STATES","","Future",65,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Chantilly","Virginia",54,"Hyatt Place","",123,6,"No","Managed","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Hotel",""
"3887","TRANSIENT","0453","KING","2014-03-28",2,2,"BUSINESS",334.4,0,"CONFRM","TRANSIENT","","","Past",334.4,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Delray Beach","Florida",65,"Hyatt Place","",134,4,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Internet",""
"3888","CONTRACT","3081","DDBL","2014-03-11",1,1,"BUSINESS",65,0,"CONFRM","CONTRACT","UNITED STATES","","Future",65,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Old Greenwich","Connecticut",64,"Hyatt Regency","Regency Club",373,4,"No","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","Y","N","Y","N","Y","N","Y","Y","Y","N","N","","N","N","Y","Hotel",""
"3889","CONVENTION","1137","DDBL","2014-03-02",7,1,"BUSINESS",1603,600.14,"CONFRM","CONVENTION","HONG KONG","","Future",1603,"Male","46-55",6,4,9,9,9,7,10,8,"Santa Clara","California",42,"Hyatt Regency","Regency Club",501,14,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","Y","Y","N","Y","Y","N","N","N","N","","","N","Digital Channels","Passive"
"3890","TRANSIENT","0526","BUSK","2014-03-20",1,1,"BUSINESS",44.38,28.51,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",44.38,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Westlake Village","California",38,"Hyatt","",262,5,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","Y","Y","N","N","N","","N","N","Y","Digital Channels",""
"3891","TRANSIENT","0523","KING","2014-03-04",1,1,"BUSINESS",109,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",109,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Birmingham","Alabama",69,"Hyatt Place","",126,6,"No","Owned","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","Digital Channels",""
"3892","TRANSIENT","0413","STKN","2014-03-06",2,1,"BUSINESS",196.2,7.05,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Future",196.2,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Shelton","Connecticut",75,"Hyatt House","",127,4,"No","Owned","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Digital Channels",""
"3893","","0409","ST41","2014-03-28",1,1,"BUSINESS",809,66.78,"CONFRM","CONVENTION","UNITED STATES","","Future",809,"","",NA,NA,NA,NA,NA,NA,NA,NA,"The Woodlands","Texas",76,"Hyatt","",70,5,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","N","N","N","N","","","Y","Hotel",""
"3894","TRANSIENT","0810","KING","2014-03-02",5,1,"BUSINESS",557.9,197,"CONFRM","TRANSIENT","UNITED STATES","","Future",595,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Herndon","Virginia",50,"Hyatt","",317,14,"No","Managed","Y","Y","N","Y","N","Y","N","Y","Y","Y","N","N","N","Y","Y","N","Y","N","N","N","Y","Y","Y","N","N","N","","","N","Hotel",""
"3895","","0443","QUEN","2014-03-11",4,1,"BUSINESS",644,0,"CONFRM","CONVENTION","UNITED STATES","","Future",644,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Jacksonville","Florida",49,"Hyatt Regency","Regency Club",966,19,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","Y","Y","N","Y","Y","N","N","N","N","","","Y","Digital Channels",""
"3896","TRANSIENT","1106","DLXK","2014-03-25",3,1,"BUSINESS",597,14.5,"CONFRM","TRANSIENT","UNITED STATES","Diamond","Future",597,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Atlanta","Georgia",45,"Hyatt","",194,11,"No","Franchised","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Global Contact Center",""
"3897","TRANSIENT","127","KING","2014-03-02",1,1,"BUSINESS",288.08,0,"CONFRM","TRANSIENT","QATAR","","Past",288.08,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Doha","",50,"Grand Hyatt","Grand Club",340,6,"No","Managed","Y","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","N","N","Y","","Y","N","Y","Hotel",""
"3898","","8095","VW2K","2014-03-14",2,1,"LEISURE",330,0,"CONFRM","CONVENTION","UNITED STATES","","Future",330,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Burlingame","California",47,"Hyatt Regency","Regency Club",789,9,"Yes","Managed","N","Y","N","N","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","N","N","Y","Y","N","Y","Y","Y","N","N","N","","","Y","Digital Channels",""
"3899","TRANSIENT","0104","STKN","2014-03-03",2,1,"BUSINESS",378,7,"CONFRM","TRANSIENT","UNITED KINGDOM","","Future",378,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Pittsburgh","Pennsylvania",75,"Hyatt House","",136,6,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Global Contact Center",""
"3900","TRANSIENT","707","KING","2014-03-15",1,2,"BUSINESS",143.2,0,"CONFRM","TRANSIENT","","","Future",143.2,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Atlanta","Georgia",59,"Hyatt Place","",94,10,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","N","N","N","N","Y","Y","N","N","N","","","N","Internet",""
"3901","CONVENTION","0912","KING","2014-03-03",3,1,"BUSINESS",378.63,21,"CONFRM","CONVENTION","UNITED STATES","","Future",405,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Rosemont","Illinois",52,"Hyatt Regency","Regency Club",1100,10,"Yes","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","Y","N","N","Y","N","Y","Y","Y","N","N","N","","","Y","Digital Channels",""
"3902","TRANSIENT","106","KING","2014-03-25",4,2,"BUSINESS",752,0,"CONFRM","TRANSIENT","UNITED STATES","","Future",752,"Male","46-55",10,10,10,10,10,8,10,NA,"Orlando","Florida",65,"Hyatt Place","",149,7,"No","Managed","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","N","N","","","N","Digital Channels","Promoter"
"3903","TRANSIENT","0606","DDBL","2014-03-14",2,1,"LEISURE",318,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",318,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Tampa","Florida",65,"Hyatt Place","",126,6,"No","Owned","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Digital Channels",""
"3904","","1909","DDBL","2014-03-27",3,3,"BUSINESS",345,0,"SHARE","CONVENTION","UNITED STATES","Gold","Future",345,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Cincinnati","Ohio",30,"Hyatt Regency","",488,22,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","N","N","Y","N","N","N","Y","N","N","N","N","N","","","Y","Global Contact Center",""
"3905","CONVENTION","1693","KING","2014-03-10",2,1,"BUSINESS",228,0,"CONFRM","CONVENTION","UNITED STATES","","Future",228,"","",NA,NA,NA,NA,NA,NA,NA,NA,"St. Louis","Missouri",52,"Hyatt Regency","Regency Club",910,18,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","","","Y","Digital Channels",""
"3906","TRANSIENT","0601","KING","2014-03-19",3,1,"BUSINESS",750,34,"CONFRM","TRANSIENT","","","Past",750,"","",NA,NA,NA,NA,NA,NA,NA,NA,"West Hollywood","California",61,"Andaz","",257,14,"Yes","Owned","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","N","Y","Y","N","Y","N","N","Y","N","N","N","N","N","","","Y","GDS",""
"3907","TRANSIENT","0765","DDBL","2014-03-23",1,2,"BUSINESS",70,0,"CONFRM","TRANSIENT","UNITED STATES","","Future",70,"","",NA,NA,NA,NA,NA,NA,NA,NA,"San Antonio","Texas",58,"Hyatt Regency","",632,11,"No","Owned","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Hotel",""
"3908","TRANSIENT","0851","BUSD","2014-03-14",1,2,"BUSINESS",109.5,0,"CONFRM","TRANSIENT","","","Past",109.5,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Greenville","South Carolina",49,"Hyatt Regency","",330,8,"No","Franchised","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Opaque",""
"3909","TRANSIENT","0325","KING","2014-03-03",1,2,"BUSINESS",159,0,"CONFRM","TRANSIENT","UNITED STATES","","Past",159,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Tampa","Florida",65,"Hyatt Place","",126,6,"No","Owned","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Hotel",""
"3910","TRANSIENT","0613","KING","2014-03-20",1,1,"BUSINESS",169,0,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Future",169,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Las Vegas","Nevada",50,"Hyatt Place","",202,6,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","GDS",""
"3911","","417","QNQN","2014-03-15",1,1,"BUSINESS",189,0,"CONFRM","CONVENTION","UNITED STATES","Gold","Future",189,"Female","26-35",10,10,9,7,6,NA,10,NA,"West Palm Beach","Florida",57,"Hyatt Place","",165,5,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Digital Channels","Passive"
"3912","TRANSIENT","4121","CLBK","2014-03-27",1,1,"BUSINESS",242.12,0,"CONFRM","TRANSIENT","MEXICO","Gold","Past",240,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Mexico City","",72,"Hyatt Regency","Regency Club",756,42,"No","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","Y","N","Y","Y","N","N","N","N","","","Y","Hotel",""
"3913","TRANSIENT","0626","DDBL","2014-03-01",1,1,"BUSINESS",89.1,0,"CONFRM","TRANSIENT","UNITED STATES","","Future",89.1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Indianapolis","Indiana",62,"Hyatt Place","",134,6,"No","Managed","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Digital Channels",""
"3914","TRANSIENT","1523","2KQN","2014-03-15",1,1,"LEISURE",99,0,"CONFRM","TRANSIENT","UNITED STATES","","Future",99,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Addison","Texas",64,"Hyatt House","",132,3,"No","Franchised","Y","","N","","N","N","N","","","","","N","N","","","","","","","N","N","","","N","N","","","","","Digital Channels",""
"3915","TRANSIENT","0512","KING","2014-03-06",1,1,"LEISURE",220.22,38.21,"CONFRM","TRANSIENT","","","Future",231.73,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Hoofddorp","",NA,"Hyatt Place","",330,NA,"No","Leased","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","GDS",""
"3916","TRANSIENT","0502","KING","2014-03-23",1,1,"BUSINESS",16.21,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",16.21,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Rancho Cordova","California",70,"Hyatt Place","",127,6,"No","Owned","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","","","N","Global Contact Center",""
